,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
lasted,0.0145678725,-0.046752382,-0.039277423,0.061373103,0.039866306,0.021616781,-0.012778172,0.013513458,-0.06556781,0.04160124,-0.020310951,0.057256233,-0.043348107,-0.055052638,0.0008628643,0.022596579,-0.022179734,-0.044084165,-0.0020686232,-0.07725675,-0.007931911,-0.008656274,0.019907769,-0.051832028,-0.009029597,-0.024384564,-0.012833432,-0.015921425,-0.005381427,0.057872154,-0.005078082,0.031964682,-0.037414182,-0.015484251,0.06566582,0.045337204,0.012945788,-0.022235252,0.03386418,0.0011928561,-0.0133563485,-0.0057491497,-0.004455708,0.012038233,0.018594682,7.4493e-05,0.062916644,0.0096582435,0.07065162,0.024695326,0.00585308,0.0061897202,-0.08072202,-0.010338984,0.030638793,-0.06949909,-0.038776822,0.007896227,-0.008807931,0.0063765366,0.04477454,-0.01921798,-0.0630234,0.078109235,0.023301119,-0.03230141,0.07818946,0.011059153,0.04149194,-0.061807577,0.02974984,0.07232088,0.051693343,-0.059622243,-0.02686334,0.01695057,-0.047148045,-0.029675387,0.022783956,0.031293884,0.015327572,0.018649414,-0.012394171,0.01522175,-0.027980823,0.036878206,-0.061249465,-0.03603218,0.015984308,-0.0021545133,0.03506751,0.00905134,-0.019051706,-0.046112493,-0.027030291,0.01044569,-0.01829079,0.033762634,0.016953504,-0.0085592875
eel,-0.06928573,0.03486958,-0.009936731,0.047442272,-0.040669788,-0.051681716,-0.052601624,-0.02822374,-0.046822254,0.013672849,-0.018717129,-0.013837202,-0.03496306,-0.055488985,0.023200216,-0.059989132,-0.015717462,-0.026376145,0.0066184914,-0.03135869,-0.058079474,-0.005501149,-0.0033195547,-0.05669795,-0.01999832,-0.026919559,0.06520825,-0.043177698,0.07088019,-0.033699833,-0.02301332,0.012793029,0.013840648,0.016512018,0.036450196,0.061506756,0.006520192,0.04490928,0.016673703,0.02501695,-0.02142999,-0.044776957,-0.05204416,0.02495267,0.03240718,-0.0011999754,0.004068128,-0.018973678,0.051262695,-0.029279439,-0.015045859,0.045627497,-0.013467243,0.06177489,0.033623528,-0.047499727,-0.01820086,-0.07183161,0.013114972,0.034071963,0.011169877,-0.012746692,-0.07421083,-0.0073570153,0.0009103541,-0.027215503,0.039283462,-0.01642795,-0.01015665,-0.001940731,0.009745044,-0.0101102805,0.07222731,0.005045064,0.025828967,-0.03155589,-0.0426338,0.0011101495,0.016817588,0.019539464,-0.008207497,-0.050069403,-0.039180342,-0.0046860846,-0.018112436,0.014870234,0.021127222,0.026476186,-0.0043074046,0.055068497,-0.028859954,0.015051633,-0.0044418043,-0.059548564,-0.054803584,0.036237083,0.073501445,-0.017507503,-0.0033282416,-0.013699983
clever,-0.021178346,0.0382013,-0.072924785,0.04441738,0.015318076,0.006684252,-0.05936655,-0.014638683,-0.026291518,0.017569827,0.0318573,0.03178279,-0.01486541,0.0014918137,0.024954868,0.022362052,-0.005499686,-0.056317363,0.04490944,-0.0001977596,0.006263655,0.012669565,0.027484482,-0.0292899,-0.066022106,0.04187056,-0.032528732,-0.0426908,0.07353592,0.028038325,0.02993353,0.0074978424,0.024248855,-0.06758363,-0.0077594006,0.058389045,0.002057091,0.047353525,0.048185218,-0.007074873,0.007728068,-0.03826687,0.02598865,0.045528434,0.076006226,0.044277087,0.053350583,-0.061552994,0.04728764,-0.051010884,-0.06128753,-0.024101565,0.036508176,-0.002459093,0.04759938,-0.052992128,-0.027903307,-0.02794861,-0.07665968,0.039151784,0.059004135,0.0040707598,0.03828902,0.032881394,-0.059685796,-0.029078497,0.015658932,0.0243871,0.00047925278,-0.015902022,0.00046483055,-0.015439704,-0.018234607,0.038197964,0.0307364,0.053576708,-0.049891658,-0.048223283,-0.047782004,-0.037196163,0.046104565,-0.014254536,-0.04590814,-0.012472212,-0.0011147957,-0.01823849,-0.078774735,-0.05999376,0.07444033,-0.0061196834,0.028317872,0.05454232,-0.023254074,0.047867313,-0.0038039307,0.07585457,0.041940317,0.06909153,0.07168885,-0.00081180176
stuff,-0.063339405,-0.04404522,-0.03325771,0.021164251,0.07643958,-0.06988814,-0.031061253,0.038080856,0.01623484,0.022168072,-0.030752338,0.0054738307,0.007160536,-0.008943552,-0.03667315,-0.0460801,-0.07442765,-0.0110976165,0.04154432,0.011954449,-0.03149367,-0.069745,0.06402552,-0.009098755,0.013373918,0.0016403971,0.011311852,-0.05117499,0.018414654,-0.008421088,-0.0048283283,0.07659099,-0.036089595,-0.035502955,0.025886746,0.04953381,0.07687978,-0.0017836897,0.07004014,0.03872185,0.0034149648,-0.045522906,-0.008937368,0.007810089,0.07897137,0.015675168,0.011569156,0.022932045,0.06740436,-0.023298988,0.012866339,0.007254078,-0.04820339,0.02152741,0.02498345,-0.0020128617,0.052797638,-0.029511614,0.001701863,0.06767171,0.015479725,-0.012404439,0.0077296756,0.029121522,-0.058916256,-0.033373058,0.031451046,0.047158223,0.065741055,-0.07653847,-0.0276409,-0.013026166,0.026593393,-0.07022515,0.01427937,0.06994566,-0.052337315,-0.046190552,-0.019605502,-0.04280992,0.0588204,-0.019943858,-0.060716853,0.038618147,0.043426212,0.023430536,-0.06952864,-0.031051027,0.070284516,0.0054330924,0.039277446,-0.0210676,0.01431386,0.035038233,-9.6242875e-06,0.028519964,0.03149385,0.044478122,-0.012492416,-0.06179125
changing,0.0030356862,-0.031746347,0.0036690077,0.052462157,0.007225522,-0.04448802,-0.025876867,0.028213993,-0.056860335,-0.007384875,0.011766123,0.039366018,0.027448423,0.0032376416,-0.01383942,-0.007949434,0.016901212,-0.008508255,0.058394395,-0.06888483,-0.065572955,-0.037066862,0.008421546,-0.008912323,-0.049076594,0.0037287413,0.025937006,0.018205121,-0.005889792,0.08065205,-0.0013584637,0.010162116,-0.055193666,0.015427957,-0.007419164,0.046889804,-0.010398836,0.004744026,0.058319308,-0.016135313,0.017801644,0.0074060187,0.0718025,-0.024822516,0.06270385,0.026995458,0.043500207,-0.04442564,0.015662197,0.035198968,0.009710817,-0.025314327,0.0117264185,0.022539875,0.038574066,0.01669396,0.07205501,-0.052866474,-0.014239118,0.03684761,-0.022895757,0.025271574,-0.0487871,0.003890994,-0.07393782,-0.06364481,0.07459147,0.036585677,0.05822399,0.009055448,0.0730216,-0.0056190398,0.037207495,0.00964874,0.0015725561,0.062450558,-0.059592314,-0.01946602,-0.009956569,0.003827198,0.036972106,-0.07256578,-0.027439412,0.019590452,-0.011051148,0.07909803,-0.02059923,-0.054434363,0.03767179,0.038774908,0.02018496,0.036511153,-0.041420832,-0.058107287,0.016987713,0.02948159,0.043282166,0.070141576,0.054861918,-0.06722393
wretched,-0.058833454,-0.06550929,-0.03220907,0.04520636,0.02128747,-0.029864023,-0.0344687,0.01085647,0.0072157504,0.059605036,-0.05550725,0.0005088849,0.07162632,0.012993345,-0.038302522,-0.06903687,-0.06590934,0.0455941,0.02002944,-0.014449047,-0.013455428,-0.06399354,0.05634919,-0.03595188,-0.019176472,0.017922884,0.06381509,-0.061651494,0.036891103,0.008159344,-0.043698173,0.03238844,-0.0011148923,-0.026254382,0.06177636,-0.008303271,0.042261608,0.06513403,0.0058518443,0.06558407,-0.04341287,-0.015273705,-0.011073414,0.00945676,0.06863719,0.072232746,-0.008697564,0.003682574,0.021611493,0.0068535255,0.0207852,0.007743696,-0.03549692,0.07271983,0.0470183,0.029063104,-0.01664922,0.011570675,-0.057597145,0.036701556,0.018547546,0.003977443,-0.0066398596,0.032324,0.017494503,-0.004416497,0.013550368,0.01753825,-0.017287808,-0.008305125,0.014344229,0.015344195,0.03565926,-0.03239754,0.060265098,0.038682092,-0.008087223,0.012091827,0.015510267,-0.052049983,0.03218967,-0.070553474,0.023876393,0.039337378,0.057772335,0.055344813,0.020713646,-0.05755704,-0.0050925696,0.008697933,-0.011394985,0.03958741,-0.045768738,-0.06351437,0.0021861047,0.01562632,0.014961226,0.07230118,-0.012103668,0.032128565
chose,-0.056447595,-0.059340753,-0.042871792,0.036118045,0.017538857,-0.0013946001,-0.038322993,0.056403525,-0.042734783,0.036384195,-0.037801456,-0.011128366,-0.0176941,-0.0041775005,-0.029277414,-0.042217247,-0.036576398,0.026660388,0.058638737,0.010244979,-0.051153094,-0.05603139,0.020993855,-0.06275526,-0.046219416,-0.0058708116,-0.02934139,-0.036232088,0.060503975,0.03438597,-0.007113727,0.026668118,-0.023043387,-0.035714347,0.07166404,0.0041343416,-0.019778969,0.07121749,-0.0056448886,0.007883471,-0.067325056,0.013528039,0.07121453,0.00042594946,0.033786375,0.05336403,0.005430395,-0.0013338367,0.0031790351,-0.035923872,-0.02222428,-0.010321202,-0.049119964,0.005761641,0.07510501,0.013600425,0.06686846,-0.060087454,-0.05483109,0.051286552,0.0537267,-0.020263528,0.000706085,0.027599374,-0.051949654,-0.048968688,-0.0147269815,-0.0032757989,0.04941094,0.009835672,0.06596502,0.07200638,0.02018642,0.00091552245,0.06760229,0.07276581,0.004817357,-0.044364225,-0.06701729,-0.06937186,0.0033237732,-0.030637683,-0.031406086,0.027325973,0.042528927,-0.014323119,-0.05817937,-0.018198047,0.032820623,0.07203825,0.052781425,0.07081412,0.013640455,-0.0698259,0.009324667,0.05835325,0.057871964,0.0039738594,0.011109422,-0.023390025
yawned,-0.026501507,-0.037279185,-0.018548172,0.04817821,0.012304653,-0.0055899024,-0.05390241,0.025232892,0.00713001,-0.011677989,-0.080073625,0.029538449,-0.012952232,-0.03065524,0.0006307184,-0.017435376,-0.02644655,-0.015887246,0.02938691,-0.02964082,-0.020566106,-0.029847534,-0.012654296,-0.047432747,-0.060358997,0.016379962,-0.0028397345,-0.06572977,-0.019103518,0.009097496,-0.020466562,0.057576224,-0.043950442,0.005100658,-0.015109215,-0.0042659333,0.02683869,-0.0032182597,-0.010109815,0.036050554,-0.07356948,0.0074915756,0.040121496,-0.034278035,0.021331161,0.054747626,0.044969454,-0.043330405,-0.017885132,-0.03841351,-0.07483544,-0.010380995,0.012098901,0.031174794,0.009562401,-0.020155447,0.016142493,-0.052057773,-0.0384213,-0.029857026,0.048619196,0.0051849447,-0.030257441,0.03632769,0.007978421,-0.0021704503,0.06258377,0.050602745,0.057394505,-0.0026348317,0.039747003,0.0337327,0.071391195,-0.024730252,0.010315973,-0.0028926483,-0.07797615,-0.041387036,-0.06513487,-0.036879774,-0.013536795,-0.06703668,-0.045889236,-0.018621268,0.009524708,0.08076258,-0.0044134976,-0.01889354,-0.0075215916,0.014898339,-0.012626337,0.03332364,-0.07596013,-0.047585025,-0.01968614,0.04909037,0.07200754,0.036633782,0.040621683,-0.05051981
merely,-0.07169688,-0.018900419,-0.06210513,-0.0015893965,0.03777197,-0.015240349,-0.0468985,-0.011565937,-0.02741503,0.07948642,0.011148102,0.04896966,0.020764295,0.014675494,-0.02507398,-0.048182793,0.024118816,0.030366313,0.07951729,0.016016714,-0.027972033,-0.06348441,0.0055508334,-0.041332826,0.005096143,-0.04886929,0.03884075,-0.07883713,0.027238462,0.017159007,-0.07638596,0.051270828,-0.049393125,-0.048610408,-0.006500899,0.057181533,0.061425854,-0.006452984,0.07230821,0.069351934,0.014662712,0.02350134,-0.019018188,0.063498475,0.018714711,-0.013901381,0.0071200114,-0.050899923,0.012670152,-0.06851515,-0.05223525,0.011917465,0.029879238,0.061076585,0.053115595,-0.067300804,0.079713434,0.008251842,-0.044957485,0.016884375,-0.0001538042,-0.058967683,-0.030361377,0.059555613,-0.061386827,-0.02521302,0.01810293,0.032904334,-0.020814318,-0.07265158,0.0116088195,0.030666638,0.038774487,-0.0047892462,0.05969527,-0.006279596,-0.026714014,0.014890414,-0.016488852,-0.022452747,0.06786364,-0.005467788,-0.0022837853,-0.02077262,0.049228683,0.006861617,-0.043110915,0.017533382,0.0736542,-0.018379256,0.011357896,0.016283639,-0.04662787,-0.06844388,0.01062948,0.04452869,-0.018422877,-0.009461544,0.047350686,-0.070053555
taller,-0.009140505,-0.0059492905,0.040653165,0.017810836,-0.019006737,-0.034028966,-0.0368585,0.021602936,-0.03167421,0.06689819,-0.035419174,0.023291258,0.0041214395,-0.06321924,-0.014614129,0.02082985,0.04323706,-0.04357242,0.014684236,-0.067109436,-0.0017589037,-0.06339127,-0.053428728,0.0040825754,-0.03781295,0.039049532,0.04161178,-0.03290981,0.05508349,-0.017123917,-0.036393173,0.02606085,0.011601251,-0.05511063,0.038843002,0.044959396,0.038484912,0.025554266,0.0014759027,0.048326936,-0.03751928,-0.054229658,0.0338097,-0.047063235,0.015440208,0.024567332,0.070459135,-0.023633916,0.02649545,0.0005058367,-0.036386304,0.020521646,-0.018747184,0.029814113,0.065289885,0.032325048,0.0348864,-0.020222379,-0.051977053,0.03312657,-0.032872055,0.043216072,0.008350709,0.056151778,0.031488687,-0.003657909,0.0076243393,-0.014088878,0.048873343,0.031750433,0.007718709,0.016696954,0.058524232,0.01214909,0.020373123,-0.018572181,-0.031312756,-0.020261066,-0.04474631,-0.041933652,0.04389707,-0.047862694,-0.06272296,0.05194783,0.03299471,0.034274034,-0.023639541,0.0067086397,0.05466911,0.008017415,0.012287842,0.06490864,0.019439977,-0.030157996,-0.039404076,0.022408273,0.024013564,0.053177513,0.015288355,-0.00095424685
shorter,-0.013663349,0.0372307,0.04432909,0.049775027,0.055614203,-0.041408423,0.0031359915,0.04824003,0.023214035,-0.00474172,0.05030162,0.033487033,-0.011031007,-0.05334047,0.01173035,-0.0547547,-0.0016927393,-0.067285515,0.04144379,-0.05655844,-0.038667038,-0.009957061,0.037436113,-0.039936997,0.035091512,0.016604945,-0.035002563,-0.06259383,0.05514299,0.06414643,-0.043472458,-0.01354835,0.027090898,0.009428623,-0.00060573954,0.047138818,-0.018777383,0.049210288,0.034579337,0.05385608,-0.03264041,-0.05127877,-0.04173366,-0.051520158,0.053260162,0.014761997,-0.020078514,-0.035149854,0.05673597,-0.025136711,-0.032914914,-0.047234923,-0.019649966,0.032403387,0.06541837,-0.018638939,-0.049461413,0.0057361904,-0.0069410577,-0.016695512,0.056636892,0.030324597,-0.05278178,0.0011265308,0.036094647,-0.0593152,0.027659765,0.024805175,-0.024208926,-0.015772661,0.0019614291,0.0062537617,0.04001028,-0.0046506925,0.027508909,-0.024414942,0.02229688,-0.0077528493,-0.01389542,0.013757995,0.04966144,-0.021869363,-0.008706672,0.059705064,0.033256046,-0.007769099,0.02446208,-0.012953045,0.029655432,0.0006487975,0.0038763992,0.049467765,-0.008561464,0.032019235,-0.025534324,0.05567734,-0.0025985837,-0.013464065,0.047871016,-0.027475923
difficult,0.015051509,0.030227676,0.007742409,0.06526816,-0.012592039,-0.0022869343,-0.059612762,0.054685075,0.009525459,0.043656066,-0.019439733,0.016709393,-0.01153701,0.019087508,-0.043263465,-0.07159691,-0.07241828,-0.059658382,-0.014941607,-0.0087426165,-0.05570037,-0.0685623,0.068706416,0.004032582,-0.055658404,-0.05570938,0.042013973,-0.050524615,0.0038071764,-0.016606972,-0.02587566,0.019272191,-0.042547535,-0.009051515,0.06832123,-0.010693909,0.04164967,0.039916568,-0.009487874,-0.022429876,-0.023225907,0.0070456807,-0.00473052,-0.0055036545,0.05745435,0.054561492,-0.018966217,-0.034531686,0.06425289,-0.05546754,-0.04976747,0.010720462,-0.05899853,0.00381921,0.038848117,-0.00089654373,0.051694192,0.0065046973,-0.047259763,-0.005614513,0.00817134,0.016352259,-0.0105671305,0.025825594,0.0052170777,-0.018820833,0.029193517,-0.012836771,-0.020800108,0.012902312,0.022955062,0.02953776,0.04168349,0.00983059,0.07573036,0.011107167,-0.05877538,0.01787451,-0.06760702,-0.026182763,0.0065660924,0.018507378,-0.0018176758,0.0565969,0.009570782,0.015499721,-0.044608433,-0.024397304,0.019097041,0.024639381,0.013101283,0.037301622,-0.037853997,0.020850565,0.00846411,0.057542115,0.06765768,-0.0049318788,0.016929828,-0.038484648
broke,0.01901474,-0.004125485,-0.07001142,0.04141766,0.06147986,-0.028328065,0.010275659,-0.019946577,-0.023391008,0.030432977,-0.020404344,-0.04523088,-0.030919,-0.004838082,-0.025566848,0.026267938,0.020754946,-0.047801696,0.01979144,0.0306953,0.038275387,-0.027173268,0.067469835,0.027725097,-0.030998427,-0.053452276,0.04257867,-0.07322539,0.014751395,0.06471485,-0.0022781175,0.02378184,0.0065314546,-0.040979456,0.010436234,0.06866576,0.0155132385,0.007207248,0.011013028,-0.031003505,-0.06472089,-0.07013837,-0.0056365225,-0.008991603,0.027640343,0.023206001,0.0789835,-0.042883635,0.02799344,-0.01673165,0.00818525,0.019946,0.036072746,0.06989826,0.05725654,0.0096388655,0.042139627,-0.031700186,-0.03822955,-0.01983985,0.017331587,0.033069577,-0.02730447,0.06426995,-0.002883414,-0.06939777,0.028876284,-0.018387614,0.055495106,-0.029079154,-0.015247664,0.070692055,0.03216193,0.0025441702,0.033385918,0.0015845224,-0.008227291,0.0102762375,-0.07765568,-0.019474756,0.0029656864,0.0072181863,-0.048254706,0.02097496,-0.04339966,0.013534051,-0.014428724,0.021886796,0.02680522,0.0780643,0.04963049,0.03138274,-0.012445888,-0.020242555,-0.016753372,0.023867158,-0.03728495,-0.01831936,0.017108614,-0.024333177
nibbled,-0.017297525,-0.045250468,-0.079320475,0.06476523,0.056249477,-0.0071087563,-0.0018230439,0.026086226,-0.06490947,0.030811394,-0.06837922,-0.020489901,-0.0005520361,-0.07559772,-0.04379946,-0.046920784,-0.014008727,-0.033695273,-0.007640782,-0.039603524,-0.0007624638,-0.075642236,-0.02776317,-0.0005334064,0.014185403,-0.017799359,0.052918702,-0.029251296,0.048258994,0.048927534,-0.07514431,-0.012266148,0.011253644,0.006983409,-0.009730617,0.03660217,0.0072973925,0.02638832,0.027767323,0.061338335,-0.019039385,-0.05713304,-0.006429074,0.0518105,0.037332844,0.017495923,0.07691354,-0.06959519,-0.012268421,-0.041809462,-0.033677906,0.03591822,-0.027780076,-0.011181848,0.0031807066,-0.011856657,0.05884559,-0.035278864,0.014298744,0.050258193,0.05975794,-0.011166661,-0.022671549,-0.003393103,-0.05410177,-0.03629072,-0.004262918,-0.006202584,0.050964076,-0.079672046,0.008296648,0.029575627,0.028429931,-0.04686582,0.007328145,0.052564602,-0.06733976,0.004209051,0.018831428,-0.044883773,0.055041548,-0.017153298,0.005748937,0.049828667,0.04723942,0.050958227,-0.05609941,-0.031194665,0.031106928,0.041877102,0.060163658,0.014928666,-0.06253703,0.0058303573,-0.051265746,0.054518487,0.019797675,0.026804456,0.04975662,-0.046755463
violent,-0.03251888,-0.04000849,-0.04946571,0.0034288582,-0.042850293,-0.030261688,0.001059249,0.06165108,-0.051616427,0.036418773,-0.05079168,0.032787092,-0.0041607656,-0.03926633,-0.025462419,-0.0053769294,0.022142619,-0.014568573,-0.0154029615,0.000115487725,-0.049022432,0.01371835,-0.014076614,-0.06383359,-0.024027126,-0.0029615245,-0.014023969,-0.06402942,0.059284043,0.044502273,-0.005711506,0.051441375,-0.012825309,0.024863454,-0.026617821,0.031318154,-0.025222462,0.025147332,0.054751176,-0.014003265,-0.014604639,-0.044549663,0.066514395,0.046016406,0.045915756,0.07446302,0.056024157,0.015686266,0.048321422,-0.01837825,-0.040060967,-0.03726769,-0.06724296,-0.028231991,0.03776331,-0.028332325,0.037640978,0.019049803,0.024728721,-0.010683046,0.029013515,-0.036378186,0.00911099,-0.009023169,-0.05583759,-0.057778805,0.07110748,0.023680752,0.045547783,-0.0012162409,0.033805154,0.050514914,-0.0152082555,-0.058822975,0.02749806,0.07100592,-0.014216243,-0.008120127,-0.0712184,-0.056775253,0.046557974,-0.015608154,0.02305295,-0.021166015,0.015770273,-0.010259412,0.0019398776,0.009073138,-0.0065359147,0.06317467,0.049226522,0.050788943,-0.008303968,-0.006475288,-0.027252663,0.030294612,0.011851489,0.03240685,0.07053913,-0.028497154
blow,-0.04519862,-0.036145367,-0.031179437,-0.005601429,0.006822454,0.0061769104,-0.040033177,0.023743544,-0.01756182,0.02252906,-0.0212612,-0.007084296,0.012130498,-0.037127126,-0.023466527,-0.011988914,-0.037412398,-0.034979016,-0.020412395,-0.0054671834,-0.06461769,-0.073293716,0.05220038,-0.055787314,-0.0060866564,0.0052430127,0.0058450243,0.0103626335,0.076896966,0.07414558,0.00086672045,0.013415145,-0.06772758,-0.023704562,0.06763367,0.003055073,0.04086803,0.00010284479,0.06300184,0.0056459177,0.020633535,-0.0015627937,0.033218816,0.04345743,0.07184796,0.05930703,0.000561669,-0.06720439,0.007387374,-0.0027652509,-0.016286312,-0.04116813,0.04111368,-0.0039127925,0.009385999,-0.018942777,0.06512978,-0.02244007,-0.06324843,0.01937228,0.0018259862,-0.048306078,0.015770005,-0.006246193,-0.07233847,0.005238802,-0.0052610273,0.001598851,0.061933108,0.013612488,0.08014097,0.07358313,0.019257197,-0.052938577,-0.019281518,0.04466896,-0.029028105,-0.031631332,-0.0033113598,-0.059871685,-0.0019375307,-0.018279068,0.011836568,0.031222817,0.00540148,0.07938721,-0.008652912,-0.01787526,-0.021109926,0.030511605,0.06261001,0.065990664,-0.061361026,-0.027859423,-0.009760944,0.0053561563,0.06661207,-0.0059982464,0.017309064,-0.05067296
lefthand,-0.003736677,-0.06418075,0.013571926,-0.010675868,-0.009411132,0.0127276,-0.046407513,0.05583939,-0.036876217,0.022916105,-0.030004065,0.022673344,-0.047975108,-0.026317663,-0.000846653,-0.037285842,-0.07623861,0.046109118,0.043874063,-0.0005757925,0.008888528,-0.013162607,-0.011384018,-0.078609444,-0.0038722856,-0.021123294,0.023802774,-0.04734775,0.0077023786,0.015426257,-0.052448217,0.018439522,-0.058449853,-0.0033382527,0.048157908,0.05123891,0.04761957,0.04099173,-0.0077717146,0.071673885,0.029139698,0.009552192,0.078148894,-0.013474276,-0.014674826,0.021537717,0.07723371,-0.010041998,-0.0057672397,-0.063294455,-0.0446363,0.016222019,-0.027761858,-0.00779445,0.010217681,-0.015518019,0.067599356,-0.065487534,0.00038670236,0.018946622,0.05866865,0.0098258555,0.015216594,0.007799091,-0.005458165,-0.049734015,0.013897562,0.04975031,0.068564035,-0.05336979,0.039178867,0.02580454,0.07272379,0.0046664085,0.010413547,0.017236745,-0.063518114,0.01869208,0.0016021037,0.0063998643,0.003023628,-0.00020283484,-0.046580568,0.03465974,-0.0598495,0.007535317,0.008709215,-0.06449591,0.05943558,0.04956814,-0.012274092,0.045270044,0.016347075,0.010162311,-0.029233493,0.027546892,0.04916828,-0.006985035,-0.023289561,-0.010845488
